timestamp,X_mea,Y_mea,Z_mea
2024-04-27 18:18:51.824,100.21,114.77,1.59
2024-04-27 18:18:51.889,100.32,115.41,1.6
2024-04-27 18:18:51.950,100.48,114.96,1.6
2024-04-27 18:18:52.012,101.12,114.61,1.6
2024-04-27 18:18:52.078,101.81,114.27,1.6
2024-04-27 18:18:52.139,102.51,114.27,1.6
2024-04-27 18:18:52.205,102.64,113.92,1.6
2024-04-27 18:18:52.266,103.07,113.25,1.6
2024-04-27 18:18:52.327,103.55,112.64,1.6
2024-04-27 18:18:52.393,104.24,112.35,1.6
2024-04-27 18:18:52.455,104.29,112.03,1.6
2024-04-27 18:18:52.516,104.37,111.23,1.6
2024-04-27 18:18:52.581,104.59,110.48,1.6
2024-04-27 18:18:52.643,105.01,109.89,1.6
2024-04-27 18:18:52.708,105.04,109.65,1.6
2024-04-27 18:18:52.770,104.83,108.85,1.6
2024-04-27 18:18:52.831,104.77,108.11,1.6
2024-04-27 18:18:52.896,104.77,107.36,1.6
2024-04-27 18:18:52.958,104.67,107.01,1.6
2024-04-27 18:18:53.020,104.24,106.43,1.6
2024-04-27 18:18:53.085,103.84,105.81,1.6
2024-04-27 18:18:53.146,103.65,105.01,1.6
2024-04-27 18:18:53.208,103.25,104.93,1.6
2024-04-27 18:18:53.273,102.61,104.53,1.6
2024-04-27 18:18:53.335,101.97,104.13,1.6
2024-04-27 18:18:53.400,101.65,103.47,1.6
2024-04-27 18:18:53.462,101.12,103.63,1.6
2024-04-27 18:18:53.524,100.37,103.52,1.6
2024-04-27 18:18:53.585,99.63,103.36,1.6
2024-04-27 18:18:53.650,99.09,102.96,1.6
2024-04-27 18:18:53.712,98.45,103.33,1.6
2024-04-27 18:18:53.773,97.68,103.49,1.6
2024-04-27 18:18:53.839,96.93,103.55,1.6
2024-04-27 18:18:53.900,96.53,103.57,1.6
2024-04-27 18:18:53.966,96.08,104.16,1.6
2024-04-27 18:18:54.027,95.47,104.59,1.6
2024-04-27 18:18:54.089,94.77,104.91,1.6
2024-04-27 18:18:54.154,94.45,105.17,1.6
2024-04-27 18:18:54.215,94.21,105.92,1.6
2024-04-27 18:18:54.277,93.84,106.56,1.6
2024-04-27 18:18:54.343,93.33,107.09,1.6
2024-04-27 18:18:54.404,93.23,107.47,1.6
2024-04-27 18:18:54.466,93.28,108.24,1.6
2024-04-27 18:18:54.531,93.2,108.99,1.6
2024-04-27 18:18:54.592,92.93,109.71,1.6
2024-04-27 18:18:54.654,93.01,109.95,1.6
2024-04-27 18:18:54.720,93.33,110.61,1.6
2024-04-27 18:18:54.781,93.57,111.33,1.6
2024-04-27 18:18:54.847,93.65,112.13,1.6
2024-04-27 18:18:54.908,93.73,112.32,1.6
2024-04-27 18:18:54.970,94.32,112.72,1.6
2024-04-27 18:18:55.035,94.8,113.31,1.6
2024-04-27 18:18:55.096,95.15,114.0,1.6
2024-04-27 18:18:55.158,95.52,114.16,1.6
2024-04-27 18:18:55.223,96.21,114.37,1.6
2024-04-27 18:18:55.285,96.91,114.67,1.6
2024-04-27 18:18:55.346,97.44,115.2,1.6
2024-04-27 18:18:55.412,97.76,115.12,1.6
2024-04-27 18:18:55.473,98.48,114.96,1.6
2024-04-27 18:18:55.535,99.28,114.96,1.6
2024-04-27 18:18:55.600,100.0,115.15,1.6
2024-04-27 18:18:55.662,100.16,115.41,1.6
2024-04-27 18:18:55.727,100.16,115.41,1.6
2024-04-27 18:18:55.789,100.19,115.41,1.6
2024-04-27 18:18:55.854,100.19,115.41,1.6
2024-04-27 18:18:55.916,99.76,115.89,1.6
2024-04-27 18:18:55.977,98.67,117.55,1.6
2024-04-27 18:18:56.039,97.89,117.68,1.6
2024-04-27 18:18:56.104,97.25,117.49,1.6
2024-04-27 18:18:56.166,97.25,117.47,1.6
2024-04-27 18:18:56.227,97.28,117.47,1.6
2024-04-27 18:18:56.293,97.28,117.47,1.6
2024-04-27 18:18:56.354,97.39,117.25,1.6
2024-04-27 18:18:56.420,97.65,116.61,1.6
2024-04-27 18:18:56.481,97.76,115.97,1.6
2024-04-27 18:18:56.543,98.19,115.44,1.6
2024-04-27 18:18:56.608,98.88,115.44,1.6
2024-04-27 18:18:56.669,99.65,115.47,1.6
2024-04-27 18:18:56.735,100.11,115.97,1.6
2024-04-27 18:18:56.796,100.21,116.61,1.6
2024-04-27 18:18:56.857,100.45,117.2,1.6
2024-04-27 18:18:56.923,100.69,117.23,1.6
2024-04-27 18:18:56.985,100.72,116.56,1.6
2024-04-27 18:18:57.046,100.61,115.95,1.6
2024-04-27 18:18:57.112,100.75,115.25,1.6
2024-04-27 18:18:57.173,101.44,114.91,1.6
2024-04-27 18:18:57.235,102.13,114.59,1.6
2024-04-27 18:18:57.300,102.75,114.91,1.6
2024-04-27 18:18:57.362,103.15,115.49,1.6
2024-04-27 18:18:57.427,103.68,115.92,1.6
2024-04-27 18:18:57.489,103.81,115.71,1.6
2024-04-27 18:18:57.550,103.55,115.04,1.6
2024-04-27 18:18:57.616,103.17,114.51,1.6
2024-04-27 18:18:57.677,103.2,113.81,1.6
2024-04-27 18:18:57.739,103.68,113.2,1.6
2024-04-27 18:18:57.804,104.21,112.69,1.6
2024-04-27 18:18:57.865,104.88,112.85,1.6
2024-04-27 18:18:57.931,105.44,113.17,1.6
2024-04-27 18:18:57.993,106.11,113.36,1.6
2024-04-27 18:18:58.054,106.0,113.04,1.6
2024-04-27 18:18:58.120,105.52,112.64,1.6
2024-04-27 18:18:58.181,104.99,112.29,1.6
2024-04-27 18:18:58.242,104.8,111.63,1.6
2024-04-27 18:18:58.308,105.01,110.83,1.6
2024-04-27 18:18:58.369,105.36,110.24,1.6
2024-04-27 18:18:58.430,106.03,110.16,1.6
2024-04-27 18:18:58.496,106.64,110.19,1.6
2024-04-27 18:18:58.558,107.31,110.08,1.6
2024-04-27 18:18:58.623,106.99,109.87,1.6
2024-04-27 18:18:58.685,106.37,109.73,1.6
2024-04-27 18:18:58.746,105.76,109.6,1.6
2024-04-27 18:18:58.812,105.36,108.96,1.6
2024-04-27 18:18:58.873,105.31,108.21,1.6
2024-04-27 18:18:58.935,105.39,107.52,1.6
