1.017187829316809626e+02,1.198835477682511339e+02,7.599999999999999645e+00
1.013187829316809569e+02,1.193035477682511356e+02,7.599999999999999645e+00
1.009487829316809666e+02,1.187435477682511333e+02,7.599999999999999645e+00
1.006287829316809592e+02,1.180735477682511316e+02,7.599999999999999645e+00
1.006287829316809592e+02,1.180735477682511316e+02,7.599999999999999645e+00
1.003087829316809660e+02,1.174035477682511299e+02,7.599999999999999645e+00
1.003087829316809660e+02,1.174035477682511299e+02,7.599999999999999645e+00
1.000187829316809598e+02,1.169835477682511282e+02,7.599999999999999645e+00
9.953878293168095581e+01,1.162635477682511294e+02,7.599999999999999645e+00
9.955878293168096604e+01,1.153535477682511328e+02,7.599999999999999645e+00
9.961878293168096832e+01,1.148235477682511316e+02,7.599999999999999645e+00
1.000387829316809558e+02,1.144735477682511373e+02,7.599999999999999645e+00
9.993878293168096150e+01,1.142335477682511282e+02,7.599999999999999645e+00
1.004687829316809626e+02,1.137035477682511271e+02,7.599999999999999645e+00
1.009187829316809655e+02,1.135635477682511265e+02,7.599999999999999645e+00
1.010587829316809660e+02,1.133835477682511339e+02,7.599999999999999645e+00
1.016987829316809666e+02,1.131435477682511390e+02,7.599999999999999645e+00
1.023387829316809672e+02,1.129035477682511299e+02,7.599999999999999645e+00
1.023387829316809672e+02,1.129035477682511299e+02,7.599999999999999645e+00
1.030287829316809649e+02,1.128435477682511276e+02,7.599999999999999645e+00
1.030287829316809649e+02,1.128435477682511276e+02,7.599999999999999645e+00
1.037187829316809626e+02,1.129835477682511282e+02,7.599999999999999645e+00
1.037187829316809626e+02,1.129835477682511282e+02,7.599999999999999645e+00
1.042787829316809649e+02,1.130635477682511265e+02,7.599999999999999645e+00
1.042787829316809649e+02,1.130635477682511265e+02,7.599999999999999645e+00
1.048187829316809569e+02,1.132235477682511373e+02,7.599999999999999645e+00
1.053487829316809581e+02,1.132735477682511345e+02,7.599999999999999645e+00
1.058787829316809592e+02,1.133235477682511316e+02,7.599999999999999645e+00
1.069487829316809666e+02,1.134335477682511311e+02,7.599999999999999645e+00
1.069487829316809666e+02,1.134335477682511311e+02,7.599999999999999645e+00
1.076687829316809655e+02,1.134035477682511299e+02,7.599999999999999645e+00
1.081187829316809683e+02,1.136435477682511390e+02,7.599999999999999645e+00
1.083587829316809632e+02,1.132435477682511333e+02,7.599999999999999645e+00
1.088187829316809569e+02,1.134335477682511311e+02,7.599999999999999645e+00
1.089787829316809677e+02,1.129535477682511271e+02,7.599999999999999645e+00
1.095387829316809558e+02,1.125035477682511385e+02,7.599999999999999645e+00
1.099387829316809615e+02,1.126335477682511339e+02,7.599999999999999645e+00
1.099087829316809604e+02,1.118635477682511379e+02,7.599999999999999645e+00
1.103087829316809660e+02,1.119435477682511362e+02,7.599999999999999645e+00
1.096987829316809666e+02,1.119435477682511362e+02,7.599999999999999645e+00
1.090787829316809621e+02,1.122035477682511271e+02,7.599999999999999645e+00
