timestamp,X_mea,Y_mea,Z_mea
2024-05-15 17:18:20.901,98.72,109.15,5.4
2024-05-15 17:18:20.943,98.43,109.47,5.41
2024-05-15 17:18:20.980,98.29,110.24,5.41
2024-05-15 17:18:21.017,98.11,111.95,5.41
2024-05-15 17:18:21.053,98.0,112.99,5.41
2024-05-15 17:18:21.095,97.41,113.95,5.41
2024-05-15 17:18:21.131,97.2,114.4,5.41
2024-05-15 17:18:21.168,97.76,114.24,5.41
2024-05-15 17:18:21.205,98.96,113.92,5.41
2024-05-15 17:18:21.246,99.44,113.95,5.41
2024-05-15 17:18:21.282,100.56,114.64,5.41
2024-05-15 17:18:21.320,102.27,115.95,5.41
2024-05-15 17:18:21.361,103.6,117.15,5.41
2024-05-15 17:18:21.398,104.08,117.63,5.41
2024-05-15 17:18:21.434,103.97,117.57,5.41
2024-05-15 17:18:21.471,103.6,117.2,5.41
2024-05-15 17:18:21.512,103.28,116.77,5.41
2024-05-15 17:18:21.549,102.96,116.4,5.41
2024-05-15 17:18:21.586,102.8,115.92,5.41
2024-05-15 17:18:21.622,102.75,115.33,5.41
2024-05-15 17:18:21.663,102.83,114.64,5.41
2024-05-15 17:18:21.701,103.12,114.16,5.41
2024-05-15 17:18:21.738,103.49,113.73,5.41
2024-05-15 17:18:21.775,103.89,113.31,5.41
2024-05-15 17:18:21.815,104.35,112.83,5.41
2024-05-15 17:18:21.852,104.85,112.56,5.41
2024-05-15 17:18:21.888,105.41,112.4,5.41
2024-05-15 17:18:21.925,105.97,112.27,5.41
2024-05-15 17:18:21.966,106.48,112.05,5.41
2024-05-15 17:18:22.003,106.91,111.87,5.41
2024-05-15 17:18:22.041,107.39,111.65,5.41
2024-05-15 17:18:22.081,107.81,111.31,5.41
2024-05-15 17:18:22.119,108.13,110.75,5.41
2024-05-15 17:18:22.155,108.03,110.72,5.41
2024-05-15 17:18:22.192,107.6,110.99,5.41
2024-05-15 17:18:22.233,107.12,111.28,5.41
2024-05-15 17:18:22.270,106.64,111.52,5.41
2024-05-15 17:18:22.307,106.11,111.55,5.41
2024-05-15 17:18:22.344,105.57,111.39,5.41
2024-05-15 17:18:22.385,105.04,111.04,5.41
2024-05-15 17:18:22.422,104.67,110.59,5.41
2024-05-15 17:18:22.459,104.35,110.11,5.41
2024-05-15 17:18:22.495,104.08,109.63,5.41
2024-05-15 17:18:22.536,103.81,108.99,5.41
2024-05-15 17:18:22.573,103.68,108.4,5.41
2024-05-15 17:18:22.610,103.65,107.87,5.41
2024-05-15 17:18:22.646,103.68,107.28,5.41
2024-05-15 17:18:22.688,103.65,106.64,5.41
2024-05-15 17:18:22.725,103.63,106.16,5.41
2024-05-15 17:18:22.762,103.55,105.73,5.41
2024-05-15 17:18:22.798,103.33,105.2,5.41
2024-05-15 17:18:22.840,102.99,104.77,5.41
2024-05-15 17:18:22.876,102.91,105.07,5.41
2024-05-15 17:18:22.912,102.96,105.65,5.41
2024-05-15 17:18:22.949,103.01,106.11,5.41
2024-05-15 17:18:22.991,103.04,106.56,5.41
2024-05-15 17:18:23.027,102.93,107.07,5.41
2024-05-15 17:18:23.064,102.64,107.63,5.41
2024-05-15 17:18:23.106,102.16,107.97,5.41
2024-05-15 17:18:23.143,101.63,108.19,5.41
2024-05-15 17:18:23.179,101.04,108.27,5.41
2024-05-15 17:18:23.216,100.45,108.37,5.41
2024-05-15 17:18:23.253,99.84,108.43,5.41
2024-05-15 17:18:23.294,99.25,108.37,5.41
2024-05-15 17:18:23.331,98.72,108.21,5.41
2024-05-15 17:18:23.368,98.19,108.0,5.41
2024-05-15 17:18:23.405,97.68,107.89,5.41
2024-05-15 17:18:23.446,97.2,107.79,5.41
2024-05-15 17:18:23.483,96.69,107.73,5.41
2024-05-15 17:18:23.520,96.16,107.76,5.41
2024-05-15 17:18:23.556,95.71,107.92,5.41
2024-05-15 17:18:23.597,95.76,108.0,5.41
2024-05-15 17:18:23.634,96.19,108.08,5.41
2024-05-15 17:18:23.671,96.69,108.16,5.41
2024-05-15 17:18:23.708,97.15,108.24,5.41
2024-05-15 17:18:23.748,97.57,108.56,5.41
2024-05-15 17:18:23.786,97.89,109.01,5.41
2024-05-15 17:18:23.822,98.11,109.63,5.41
2024-05-15 17:18:23.859,98.21,110.21,5.41
2024-05-15 17:18:23.900,98.19,110.75,5.41
2024-05-15 17:18:23.937,98.19,111.41,5.41
2024-05-15 17:18:23.974,98.08,111.97,5.41
2024-05-15 17:18:24.010,97.87,112.51,5.41
2024-05-15 17:18:24.052,97.55,112.96,5.41
2024-05-15 17:18:24.089,97.17,113.47,5.41
2024-05-15 17:18:24.126,96.96,113.89,5.41
2024-05-15 17:18:24.162,96.69,114.27,5.41
2024-05-15 17:18:24.204,96.48,114.69,5.41
2024-05-15 17:18:24.240,96.37,115.28,5.41
2024-05-15 17:18:24.277,96.32,115.81,5.41
2024-05-15 17:18:24.314,96.37,115.92,5.41
2024-05-15 17:18:24.355,96.53,115.47,5.41
2024-05-15 17:18:24.392,96.75,114.91,5.41
2024-05-15 17:18:24.428,96.99,114.48,5.41
2024-05-15 17:18:24.466,97.28,114.16,5.41
2024-05-15 17:18:24.507,97.71,113.95,5.41
2024-05-15 17:18:24.544,98.24,113.87,5.41
2024-05-15 17:18:24.580,98.83,113.87,5.41
2024-05-15 17:18:24.617,99.39,114.0,5.41
2024-05-15 17:18:24.658,99.92,114.24,5.41
2024-05-15 17:18:24.695,100.48,114.51,5.41
2024-05-15 17:18:24.732,101.01,114.8,5.41
2024-05-15 17:18:24.773,101.41,115.31,5.41
2024-05-15 17:18:24.809,101.71,115.84,5.41
2024-05-15 17:18:24.846,102.03,116.32,5.41
2024-05-15 17:18:24.884,102.4,116.64,5.41
2024-05-15 17:18:24.924,102.75,117.04,5.41
2024-05-15 17:18:24.961,103.15,117.44,5.41
2024-05-15 17:18:24.998,103.57,117.68,5.41
2024-05-15 17:18:25.035,104.11,117.79,5.41
2024-05-15 17:18:25.076,104.75,118.03,5.41
2024-05-15 17:18:25.113,104.75,117.76,5.41
2024-05-15 17:18:25.149,104.37,117.33,5.41
2024-05-15 17:18:25.186,103.95,116.83,5.41
2024-05-15 17:18:25.227,103.57,116.4,5.41
2024-05-15 17:18:25.264,103.25,115.92,5.41
2024-05-15 17:18:25.301,103.17,115.33,5.41
2024-05-15 17:18:25.338,103.28,114.69,5.41
2024-05-15 17:18:25.379,103.6,114.21,5.41
2024-05-15 17:18:25.416,103.97,113.84,5.41
2024-05-15 17:18:25.452,104.4,113.41,5.41
2024-05-15 17:18:25.494,104.88,112.99,5.41
