timestamp,X_mea,Y_mea,Z_mea
2024-04-27 17:29:24.157,102.69,114.45,4.4
2024-04-27 17:29:24.219,102.8,114.37,4.4
2024-04-27 17:29:24.284,103.39,113.95,4.4
2024-04-27 17:29:24.346,104.08,113.63,4.4
2024-04-27 17:29:24.407,104.8,113.49,4.4
2024-04-27 17:29:24.473,105.01,113.33,4.4
2024-04-27 17:29:24.533,105.39,112.67,4.4
2024-04-27 17:29:24.595,105.89,112.03,4.4
2024-04-27 17:29:24.661,106.51,111.6,4.4
2024-04-27 17:29:24.722,106.75,111.47,4.4
2024-04-27 17:29:24.784,106.75,110.69,4.4
2024-04-27 17:29:24.849,106.96,109.92,4.4
2024-04-27 17:29:24.911,107.33,109.28,4.4
2024-04-27 17:29:24.976,107.6,109.01,4.4
2024-04-27 17:29:25.037,107.31,108.27,4.4
2024-04-27 17:29:25.099,107.23,107.52,4.4
2024-04-27 17:29:25.165,107.2,106.8,4.4
2024-04-27 17:29:25.226,107.23,106.4,4.4
2024-04-27 17:29:25.287,106.75,105.87,4.4
2024-04-27 17:29:25.353,106.37,105.23,4.4
2024-04-27 17:29:25.415,106.13,104.48,4.4
2024-04-27 17:29:25.476,105.87,104.24,4.4
2024-04-27 17:29:25.542,105.17,103.92,4.4
2024-04-27 17:29:25.603,104.56,103.49,4.4
2024-04-27 17:29:25.669,104.11,102.91,4.4
2024-04-27 17:29:25.730,103.73,102.85,4.4
2024-04-27 17:29:25.792,102.99,102.85,4.4
2024-04-27 17:29:25.857,102.24,102.69,4.4
2024-04-27 17:29:25.919,101.6,102.24,4.4
2024-04-27 17:29:25.980,101.04,102.56,4.4
2024-04-27 17:29:26.046,100.29,102.72,4.4
2024-04-27 17:29:26.107,99.52,102.88,4.4
2024-04-27 17:29:26.169,98.99,102.69,4.4
2024-04-27 17:29:26.234,98.67,103.33,4.4
2024-04-27 17:29:26.296,98.03,103.79,4.4
2024-04-27 17:29:26.357,97.39,104.19,4.4
2024-04-27 17:29:26.422,96.85,104.29,4.4
2024-04-27 17:29:26.484,96.8,105.09,4.4
2024-04-27 17:29:26.545,96.4,105.73,4.4
2024-04-27 17:29:26.611,95.95,106.29,4.4
2024-04-27 17:29:26.673,95.63,106.59,4.4
2024-04-27 17:29:26.733,95.76,107.36,4.4
2024-04-27 17:29:26.799,95.68,108.11,4.4
2024-04-27 17:29:26.861,95.49,108.88,4.4
2024-04-27 17:29:26.926,95.36,109.15,4.4
2024-04-27 17:29:26.987,95.76,109.73,4.4
2024-04-27 17:29:27.049,95.97,110.45,4.4
2024-04-27 17:29:27.115,96.11,111.25,4.4
2024-04-27 17:29:27.176,96.03,111.6,4.4
2024-04-27 17:29:27.238,96.67,111.89,4.4
2024-04-27 17:29:27.303,97.15,112.43,4.4
2024-04-27 17:29:27.364,97.57,113.12,4.4
2024-04-27 17:29:27.426,97.87,113.47,4.4
2024-04-27 17:29:27.491,98.61,113.57,4.4
2024-04-27 17:29:27.553,99.31,113.89,4.4
2024-04-27 17:29:27.615,99.92,114.32,4.4
2024-04-27 17:29:27.680,100.16,114.48,4.4
2024-04-27 17:29:27.741,100.85,114.24,4.4
2024-04-27 17:29:27.807,101.65,114.24,4.4
2024-04-27 17:29:27.869,102.4,114.35,4.4
2024-04-27 17:29:27.934,102.67,114.72,4.4
2024-04-27 17:29:27.995,102.69,114.72,4.4
2024-04-27 17:29:28.057,102.69,114.72,4.4
2024-04-27 17:29:28.122,102.72,114.72,4.4
2024-04-27 17:29:28.184,102.56,114.93,4.4
2024-04-27 17:29:28.245,101.33,116.45,4.4
2024-04-27 17:29:28.310,100.75,117.07,4.4
2024-04-27 17:29:28.371,99.79,116.8,4.4
2024-04-27 17:29:28.434,99.79,116.8,4.4
2024-04-27 17:29:28.499,99.81,116.77,4.4
2024-04-27 17:29:28.561,99.81,116.77,4.4
2024-04-27 17:29:28.621,99.87,116.69,4.4
2024-04-27 17:29:28.688,100.13,116.05,4.4
2024-04-27 17:29:28.748,100.29,115.41,4.4
2024-04-27 17:29:28.814,100.56,114.8,4.4
2024-04-27 17:29:28.876,101.28,114.72,4.4
2024-04-27 17:29:28.937,102.05,114.72,4.4
2024-04-27 17:29:29.003,102.59,115.12,4.4
2024-04-27 17:29:29.064,102.72,115.76,4.4
2024-04-27 17:29:29.130,102.93,116.35,4.4
2024-04-27 17:29:29.191,103.2,116.61,4.4
2024-04-27 17:29:29.253,103.25,115.95,4.4
2024-04-27 17:29:29.319,103.15,115.33,4.4
2024-04-27 17:29:29.380,103.2,114.64,4.4
2024-04-27 17:29:29.441,103.87,114.21,4.4
2024-04-27 17:29:29.506,104.56,113.89,4.4
2024-04-27 17:29:29.568,105.2,114.05,4.4
2024-04-27 17:29:29.630,105.63,114.61,4.4
2024-04-27 17:29:29.695,106.11,115.12,4.4
2024-04-27 17:29:29.756,106.43,115.07,4.4
2024-04-27 17:29:29.822,106.16,114.4,4.4
2024-04-27 17:29:29.884,105.81,113.89,4.4
2024-04-27 17:29:29.945,105.68,113.17,4.4
2024-04-27 17:29:30.011,106.13,112.59,4.4
2024-04-27 17:29:30.071,106.67,112.0,4.4
2024-04-27 17:29:30.134,107.33,112.05,4.4
2024-04-27 17:29:30.199,107.92,112.37,4.4
2024-04-27 17:29:30.261,108.53,112.59,4.4
2024-04-27 17:29:30.326,108.64,112.37,4.4
2024-04-27 17:29:30.388,108.19,111.95,4.4
2024-04-27 17:29:30.449,107.63,111.65,4.4
2024-04-27 17:29:30.514,107.33,111.04,4.4
2024-04-27 17:29:30.576,107.55,110.24,4.4
2024-04-27 17:29:30.638,107.81,109.55,4.4
2024-04-27 17:29:30.703,108.45,109.39,4.4
2024-04-27 17:29:30.765,109.09,109.44,4.4
2024-04-27 17:29:30.826,109.73,109.39,4.4
2024-04-27 17:29:30.891,109.65,109.15,4.4
2024-04-27 17:29:30.953,109.07,109.01,4.4
2024-04-27 17:29:31.018,108.45,108.91,4.4
2024-04-27 17:29:31.080,107.97,108.37,4.4
2024-04-27 17:29:31.141,107.87,107.6,4.4
2024-04-27 17:29:31.207,107.84,106.88,4.4
2024-04-27 17:29:31.268,108.37,106.45,4.4
2024-04-27 17:29:31.329,108.93,106.24,4.4
2024-04-27 17:29:31.395,109.47,105.92,4.4
2024-04-27 17:29:31.456,109.23,105.76,4.4
2024-04-27 17:29:31.518,108.61,105.81,4.4
2024-04-27 17:29:31.584,108.03,106.03,4.4
2024-04-27 17:29:31.645,107.41,105.76,4.4
2024-04-27 17:29:31.711,107.04,105.12,4.4
2024-04-27 17:29:31.772,106.75,104.37,4.4
2024-04-27 17:29:31.834,107.04,103.84,4.4
2024-04-27 17:29:31.899,107.49,103.44,4.4
2024-04-27 17:29:31.961,107.84,102.91,4.4
2024-04-27 17:29:32.022,107.55,102.93,4.4
2024-04-27 17:29:32.088,107.07,103.31,4.4
2024-04-27 17:29:32.149,106.59,103.73,4.4
2024-04-27 17:29:32.214,105.89,103.68,4.4
2024-04-27 17:29:32.275,105.25,103.25,4.4
2024-04-27 17:29:32.337,104.75,102.72,4.4
2024-04-27 17:29:32.403,104.8,102.03,4.4
2024-04-27 17:29:32.465,105.01,101.44,4.4
2024-04-27 17:29:32.526,105.12,100.8,4.4
2024-04-27 17:29:32.591,104.83,101.07,4.4
2024-04-27 17:29:32.653,104.53,101.6,4.4
2024-04-27 17:29:32.714,104.29,102.16,4.4
2024-04-27 17:29:32.780,103.63,102.37,4.4
2024-04-27 17:29:32.841,102.88,102.24,4.4
2024-04-27 17:29:32.906,102.19,101.95,4.4
2024-04-27 17:29:32.968,102.03,101.33,4.4
2024-04-27 17:29:33.029,102.03,100.69,4.4
2024-04-27 17:29:33.095,101.84,100.0,4.4
2024-04-27 17:29:33.157,101.63,100.35,4.4
2024-04-27 17:29:33.218,101.57,101.04,4.4
2024-04-27 17:29:33.284,101.55,101.65,4.4
2024-04-27 17:29:33.345,101.07,102.13,4.4
2024-04-27 17:29:33.410,100.32,102.27,4.4
2024-04-27 17:29:33.472,99.6,102.32,4.4
2024-04-27 17:29:33.533,99.17,101.79,4.4
2024-04-27 17:29:33.595,98.91,101.23,4.4
2024-04-27 17:29:33.660,98.48,100.75,4.4
2024-04-27 17:29:33.722,98.4,101.15,4.4
2024-04-27 17:29:33.783,98.53,101.76,4.4
2024-04-27 17:29:33.848,98.8,102.32,4.4
2024-04-27 17:29:33.910,98.59,103.04,4.4
2024-04-27 17:29:33.972,98.0,103.47,4.4
2024-04-27 17:29:34.037,97.36,103.76,4.4
2024-04-27 17:29:34.099,96.77,103.44,4.4
2024-04-27 17:29:34.164,96.29,103.07,4.4
2024-04-27 17:29:34.226,95.71,102.77,4.4
2024-04-27 17:29:34.287,95.76,103.17,4.4
2024-04-27 17:29:34.352,96.13,103.63,4.4
2024-04-27 17:29:34.414,96.56,104.08,4.4
2024-04-27 17:29:34.475,96.59,104.83,4.4
2024-04-27 17:29:34.541,96.24,105.47,4.4
2024-04-27 17:29:34.602,95.79,105.97,4.4
2024-04-27 17:29:34.664,95.15,105.89,4.4
2024-04-27 17:29:34.730,94.53,105.73,4.4
2024-04-27 17:29:34.790,93.87,105.73,4.4
2024-04-27 17:29:34.853,94.13,106.05,4.4
2024-04-27 17:29:34.918,94.67,106.29,4.4
2024-04-27 17:29:34.980,95.23,106.51,4.4
2024-04-27 17:29:35.045,95.49,107.23,4.4
2024-04-27 17:29:35.106,95.41,107.97,4.4
2024-04-27 17:29:35.168,95.2,108.67,4.4
2024-04-27 17:29:35.233,94.61,108.88,4.4
2024-04-27 17:29:35.295,94.0,108.99,4.4
2024-04-27 17:29:35.356,93.41,109.23,4.4
2024-04-27 17:29:35.422,93.81,109.36,4.4
2024-04-27 17:29:35.483,94.4,109.41,4.4
2024-04-27 17:29:35.545,95.04,109.36,4.4
2024-04-27 17:29:35.610,95.49,109.87,4.4
2024-04-27 17:29:35.672,95.73,110.59,4.4
2024-04-27 17:29:35.733,95.73,111.33,4.4
2024-04-27 17:29:35.798,95.25,111.76,4.4
2024-04-27 17:29:35.860,94.75,112.16,4.4
2024-04-27 17:29:35.925,94.43,112.61,4.4
2024-04-27 17:29:35.987,94.99,112.48,4.4
2024-04-27 17:29:36.049,95.57,112.13,4.4
2024-04-27 17:29:36.114,96.27,111.92,4.4
2024-04-27 17:29:36.176,96.8,112.43,4.4
2024-04-27 17:29:36.237,97.31,113.04,4.4
2024-04-27 17:29:36.302,97.39,113.76,4.4
2024-04-27 17:29:36.364,97.07,114.24,4.4
2024-04-27 17:29:36.425,96.8,114.91,4.4
2024-04-27 17:29:36.491,96.83,115.23,4.4
2024-04-27 17:29:36.552,97.25,114.8,4.4
2024-04-27 17:29:36.613,97.63,114.19,4.4
2024-04-27 17:29:36.679,98.24,113.84,4.4
2024-04-27 17:29:36.741,98.93,114.05,4.4
2024-04-27 17:29:36.806,99.65,114.35,4.4
2024-04-27 17:29:36.868,99.89,115.12,4.4
2024-04-27 17:29:36.929,99.79,115.73,4.4
2024-04-27 17:29:36.995,99.79,116.37,4.4
2024-04-27 17:29:37.056,99.84,116.75,4.4
2024-04-27 17:29:37.117,99.84,116.69,4.4
2024-04-27 17:29:37.183,99.84,116.64,4.4
2024-04-27 17:29:37.245,99.84,116.59,4.4
2024-04-27 17:29:37.310,100.19,116.85,4.4
2024-04-27 17:29:37.371,102.24,117.71,4.4
2024-04-27 17:29:37.433,103.2,117.41,4.4
2024-04-27 17:29:37.499,103.36,117.31,4.4
2024-04-27 17:29:37.560,103.36,117.36,4.4
2024-04-27 17:29:37.622,103.36,117.41,4.4
2024-04-27 17:29:37.687,103.39,117.44,4.4
2024-04-27 17:29:37.749,103.73,117.12,4.4
2024-04-27 17:29:37.814,103.87,116.27,4.4
2024-04-27 17:29:37.875,103.87,115.52,4.4
2024-04-27 17:29:37.937,103.79,114.83,4.4
2024-04-27 17:29:38.002,104.45,114.45,4.4
2024-04-27 17:29:38.064,105.12,114.35,4.4
2024-04-27 17:29:38.125,105.55,115.04,4.4
2024-04-27 17:29:38.190,106.16,115.55,4.4
2024-04-27 17:29:38.252,106.83,115.87,4.4
2024-04-27 17:29:38.317,107.07,115.25,4.4
2024-04-27 17:29:38.379,106.85,114.48,4.4
2024-04-27 17:29:38.440,106.48,113.79,4.4
2024-04-27 17:29:38.506,106.32,113.17,4.4
2024-04-27 17:29:38.567,106.77,112.59,4.4
2024-04-27 17:29:38.629,107.36,112.48,4.4
2024-04-27 17:29:38.694,108.08,112.88,4.4
2024-04-27 17:29:38.756,108.83,113.07,4.4
2024-04-27 17:29:38.817,109.52,112.96,4.4
2024-04-27 17:29:38.883,109.28,112.24,4.4
2024-04-27 17:29:38.944,108.8,111.71,4.4
2024-04-27 17:29:39.010,108.16,111.31,4.4
2024-04-27 17:29:39.071,107.92,110.72,4.4
2024-04-27 17:29:39.132,108.13,109.92,4.4
2024-04-27 17:29:39.198,108.77,109.79,4.4
2024-04-27 17:29:39.259,109.52,109.81,4.4
2024-04-27 17:29:39.321,110.27,109.65,4.4
2024-04-27 17:29:39.387,110.67,109.17,4.4
2024-04-27 17:29:39.448,110.08,108.75,4.4
2024-04-27 17:29:39.510,109.36,108.48,4.4
2024-04-27 17:29:39.575,108.61,108.43,4.4
2024-04-27 17:29:39.637,108.4,107.73,4.4
2024-04-27 17:29:39.702,108.32,107.01,4.4
2024-04-27 17:29:39.763,108.96,106.77,4.4
2024-04-27 17:29:39.825,109.63,106.35,4.4
2024-04-27 17:29:39.890,110.19,105.87,4.4
2024-04-27 17:29:39.952,110.08,105.39,4.4
2024-04-27 17:29:40.014,109.33,105.33,4.4
2024-04-27 17:29:40.079,108.59,105.44,4.4
2024-04-27 17:29:40.141,107.89,105.63,4.4
2024-04-27 17:29:40.206,107.52,105.04,4.4
2024-04-27 17:29:40.267,107.28,104.29,4.4
2024-04-27 17:29:40.329,107.79,103.81,4.4
2024-04-27 17:29:40.394,108.24,103.23,4.4
2024-04-27 17:29:40.456,108.51,102.48,4.4
2024-04-27 17:29:40.518,108.0,102.24,4.4
2024-04-27 17:29:40.583,107.31,102.56,4.4
2024-04-27 17:29:40.644,106.72,103.07,4.4
2024-04-27 17:29:40.706,106.13,103.39,4.4
2024-04-27 17:29:40.772,105.49,102.93,4.4
2024-04-27 17:29:40.833,105.25,102.27,4.4
2024-04-27 17:29:40.898,105.49,101.57,4.4
2024-04-27 17:29:40.960,105.6,100.85,4.4
2024-04-27 17:29:41.021,105.49,100.08,4.4
2024-04-27 17:29:41.086,104.93,100.37,4.4
2024-04-27 17:29:41.148,104.43,100.99,4.4
