timestamp,X_mea,Y_mea,Z_mea
2024-04-27 17:23:25.837,99.95,114.27,2.79
2024-04-27 17:23:25.903,100.05,114.96,2.8
2024-04-27 17:23:25.964,100.24,114.43,2.8
2024-04-27 17:23:26.030,100.88,114.08,2.8
2024-04-27 17:23:26.091,101.55,113.73,2.8
2024-04-27 17:23:26.153,102.24,113.79,2.8
2024-04-27 17:23:26.218,102.37,113.36,2.8
2024-04-27 17:23:26.279,102.8,112.72,2.8
2024-04-27 17:23:26.341,103.33,112.08,2.8
2024-04-27 17:23:26.406,104.0,111.84,2.8
2024-04-27 17:23:26.468,104.03,111.47,2.8
2024-04-27 17:23:26.534,104.11,110.69,2.8
2024-04-27 17:23:26.595,104.32,109.95,2.8
2024-04-27 17:23:26.657,104.8,109.39,2.8
2024-04-27 17:23:26.722,104.77,109.12,2.8
2024-04-27 17:23:26.784,104.56,108.32,2.8
2024-04-27 17:23:26.845,104.51,107.57,2.8
2024-04-27 17:23:26.911,104.56,106.83,2.8
2024-04-27 17:23:26.972,104.35,106.51,2.8
2024-04-27 17:23:27.037,103.92,105.89,2.8
2024-04-27 17:23:27.099,103.55,105.28,2.8
2024-04-27 17:23:27.161,103.39,104.48,2.8
2024-04-27 17:23:27.226,102.93,104.43,2.8
2024-04-27 17:23:27.287,102.29,104.03,2.8
2024-04-27 17:23:27.349,101.65,103.6,2.8
2024-04-27 17:23:27.414,101.39,102.91,2.8
2024-04-27 17:23:27.476,100.8,103.12,2.8
2024-04-27 17:23:27.537,100.05,103.01,2.8
2024-04-27 17:23:27.603,99.31,102.8,2.8
2024-04-27 17:23:27.664,98.77,102.48,2.8
2024-04-27 17:23:27.725,98.13,102.85,2.8
2024-04-27 17:23:27.791,97.36,103.01,2.8
2024-04-27 17:23:27.853,96.61,103.04,2.8
2024-04-27 17:23:27.914,96.27,103.12,2.8
2024-04-27 17:23:27.980,95.76,103.68,2.8
2024-04-27 17:23:28.041,95.15,104.13,2.8
2024-04-27 17:23:28.103,94.45,104.43,2.8
2024-04-27 17:23:28.168,94.21,104.72,2.8
2024-04-27 17:23:28.230,94.0,105.47,2.8
2024-04-27 17:23:28.291,93.63,106.11,2.8
2024-04-27 17:23:28.355,93.07,106.59,2.8
2024-04-27 17:23:28.418,92.99,107.01,2.8
2024-04-27 17:23:28.483,93.01,107.76,2.8
2024-04-27 17:23:28.545,92.96,108.51,2.8
2024-04-27 17:23:28.606,92.64,109.25,2.8
2024-04-27 17:23:28.671,92.8,109.47,2.8
2024-04-27 17:23:28.733,93.12,110.16,2.8
2024-04-27 17:23:28.795,93.33,110.88,2.8
2024-04-27 17:23:28.860,93.36,111.65,2.8
2024-04-27 17:23:28.922,93.52,111.81,2.8
2024-04-27 17:23:28.983,94.08,112.27,2.8
2024-04-27 17:23:29.048,94.59,112.83,2.8
2024-04-27 17:23:29.110,94.93,113.55,2.8
